name,slottime_GMT,slottype,slotavg,pointTitle
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-29 00:00:00,D,156.889583333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-29 00:00:00,D,263.901107291,Steam
HollisterHall.CW.FP/TONS,2016-07-30 00:00:00,D,44.939813541,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-30 00:00:00,D,125.284375000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-30 00:00:00,D,277.610967708,Steam
HollisterHall.CW.FP/TONS,2016-07-31 00:00:00,D,52.726725806,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-07-31 00:00:00,D,125.750537634,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-07-31 00:00:00,D,272.472316842,Steam
HollisterHall.CW.FP/TONS,2016-08-01 00:00:00,D,61.014226041,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-01 00:00:00,D,148.952083333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-01 00:00:00,D,277.282236458,Steam
HollisterHall.CW.FP/TONS,2016-08-02 00:00:00,D,63.273548958,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-02 00:00:00,D,161.215625000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-02 00:00:00,D,280.798019791,Steam
HollisterHall.CW.FP/TONS,2016-08-03 00:00:00,D,61.034647916,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-03 00:00:00,D,162.458333333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-03 00:00:00,D,281.253782291,Steam
HollisterHall.CW.FP/TONS,2016-08-04 00:00:00,D,60.746317708,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-04 00:00:00,D,162.053125000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-04 00:00:00,D,275.514101041,Steam
HollisterHall.CW.FP/TONS,2016-08-05 00:00:00,D,62.755589473,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-05 00:00:00,D,157.951041666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-05 00:00:00,D,269.707848958,Steam
HollisterHall.CW.FP/TONS,2016-08-06 00:00:00,D,59.119121875,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-06 00:00:00,D,140.487500000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-06 00:00:00,D,268.205862500,Steam
HollisterHall.CW.FP/TONS,2016-08-07 00:00:00,D,46.073777083,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-07 00:00:00,D,134.285416666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-07 00:00:00,D,276.386819791,Steam
HollisterHall.CW.FP/TONS,2016-08-08 00:00:00,D,43.052275531,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-08 00:00:00,D,149.546875000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-08 00:00:00,D,310.187202083,Steam
HollisterHall.CW.FP/TONS,2016-08-09 00:00:00,D,33.729900000,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-09 00:00:00,D,150.721875000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-09 00:00:00,D,311.265544791,Steam
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-10 00:00:00,D,162.925000000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-10 00:00:00,D,277.521901041,Steam
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-11 00:00:00,D,181.202083333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-11 00:00:00,D,275.462615625,Steam
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-12 00:00:00,D,179.658333333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-12 00:00:00,D,264.100637500,Steam
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-13 00:00:00,D,166.978260869,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-13 00:00:00,D,246.462020454,Steam
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-14 00:00:00,D,153.037500000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-14 00:00:00,D,251.951434375,Steam
HollisterHall.CW.FP/TONS,2016-08-15 00:00:00,D,71.103134210,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-15 00:00:00,D,164.810416666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-15 00:00:00,D,275.163361458,Steam
HollisterHall.CW.FP/TONS,2016-08-16 00:00:00,D,66.621052083,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-16 00:00:00,D,166.508333333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-16 00:00:00,D,280.262601041,Steam
HollisterHall.CW.FP/TONS,2016-08-17 00:00:00,D,59.374946875,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-17 00:00:00,D,164.610416666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-17 00:00:00,D,290.546601041,Steam
HollisterHall.CW.FP/TONS,2016-08-18 00:00:00,D,59.935262500,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-18 00:00:00,D,165.544791666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-18 00:00:00,D,275.286595833,Steam
HollisterHall.CW.FP/TONS,2016-08-19 00:00:00,D,55.686873958,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-19 00:00:00,D,167.129166666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-19 00:00:00,D,280.830917708,Steam
HollisterHall.CW.FP/TONS,2016-08-20 00:00:00,D,54.537650000,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-20 00:00:00,D,153.472916666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-20 00:00:00,D,265.369587500,Steam
HollisterHall.CW.FP/TONS,2016-08-21 00:00:00,D,56.935652083,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-21 00:00:00,D,147.683333333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-21 00:00:00,D,267.401394791,Steam
HollisterHall.CW.FP/TONS,2016-08-22 00:00:00,D,42.480121875,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-22 00:00:00,D,152.392708333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-22 00:00:00,D,286.424860416,Steam
HollisterHall.CW.FP/TONS,2016-08-23 00:00:00,D,27.740045454,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-23 00:00:00,D,157.872916666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-23 00:00:00,D,387.344543750,Steam
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-24 00:00:00,D,162.826041666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-24 00:00:00,D,345.707208333,Steam
HollisterHall.CW.FP/TONS,2016-08-25 00:00:00,D,76.766254166,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-25 00:00:00,D,170.581250000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-25 00:00:00,D,282.166912500,Steam
HollisterHall.CW.FP/TONS,2016-08-26 00:00:00,D,66.856067708,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-26 00:00:00,D,169.811458333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-26 00:00:00,D,263.694394791,Steam
HollisterHall.CW.FP/TONS,2016-08-27 00:00:00,D,52.387018279,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-27 00:00:00,D,138.784946236,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-27 00:00:00,D,263.559486021,Steam
HollisterHall.CW.FP/TONS,2016-08-28 00:00:00,D,55.169224731,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-28 00:00:00,D,146.464210526,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-28 00:00:00,D,251.299432258,Steam
HollisterHall.CW.FP/TONS,2016-08-29 00:00:00,D,60.727147368,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-29 00:00:00,D,175.693750000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-29 00:00:00,D,264.836305208,Steam
HollisterHall.CW.FP/TONS,2016-08-30 00:00:00,D,45.225742708,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-30 00:00:00,D,168.711458333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-30 00:00:00,D,343.988059375,Steam
HollisterHall.CW.FP/TONS,2016-08-31 00:00:00,D,48.922866666,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-08-31 00:00:00,D,163.718947368,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-08-31 00:00:00,D,270.518848958,Steam
HollisterHall.CW.FP/TONS,2016-09-01 00:00:00,D,47.370813978,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-09-01 00:00:00,D,162.534408602,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-09-01 00:00:00,D,282.886391397,Steam
HollisterHall.CW.FP/TONS,2016-09-02 00:00:00,D,41.492059375,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-09-02 00:00:00,D,151.927083333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-09-02 00:00:00,D,289.821983333,Steam
HollisterHall.CW.FP/TONS,2016-09-03 00:00:00,D,29.546858333,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-09-03 00:00:00,D,127.069473684,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-09-03 00:00:00,D,387.968971875,Steam
HollisterHall.CW.FP/TONS,2016-09-04 00:00:00,D,29.383462500,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-09-04 00:00:00,D,128.232291666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-09-04 00:00:00,D,374.272230208,Steam
HollisterHall.CW.FP/TONS,2016-09-05 00:00:00,D,37.215497916,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-09-05 00:00:00,D,132.492708333,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-09-05 00:00:00,D,345.070548958,Steam
HollisterHall.CW.FP/TONS,2016-09-06 00:00:00,D,46.291123958,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-09-06 00:00:00,D,167.838541666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-09-06 00:00:00,D,329.982709375,Steam
HollisterHall.CW.FP/TONS,2016-09-07 00:00:00,D,50.578077083,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-09-07 00:00:00,D,173.053125000,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-09-07 00:00:00,D,312.367445833,Steam
HollisterHall.CW.FP/TONS,2016-09-08 00:00:00,D,59.965087500,Chilled Water
HollisterHall.Elec.PowerScout3/kWsystem,2016-09-08 00:00:00,D,187.826041666,Electric
HollisterHall.STM.M22-V/AverageMassFlow,2016-09-08 00:00:00,D,251.178944791,Steam
