name,slottime_GMT,slottype,slotavg,pointTitle
SneeHall.STM.M22-V/AverageMassFlow,2018-02-27 00:00:00,D,420.853744736,Steam
SneeHall.CW.FP/TONS,2018-02-28 00:00:00,D,7.082237666,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2018-02-28 00:00:00,D,122.655208333,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-02-28 00:00:00,D,0.316666666,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-02-28 00:00:00,D,318.734645208,Steam
SneeHall.CW.FP/TONS,2018-03-01 00:00:00,D,6.882090000,Chilled Water
SneeHall.Elec.PowerScout3/kWsystem,2018-03-01 00:00:00,D,121.946875000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-01 00:00:00,D,0.139583333,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-01 00:00:00,D,420.382529166,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-02 00:00:00,D,113.051041666,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-02 00:00:00,D,0.014583333,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-02 00:00:00,D,641.425744791,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-03 00:00:00,D,108.956250000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-03 00:00:00,D,0.005208333,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-03 00:00:00,D,738.206517708,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-04 00:00:00,D,108.708333333,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-04 00:00:00,D,0.462500000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-04 00:00:00,D,675.970920833,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-05 00:00:00,D,122.003125000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-05 00:00:00,D,0.191666666,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-05 00:00:00,D,748.707364583,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-06 00:00:00,D,124.298958333,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-06 00:00:00,D,0.708333333,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-06 00:00:00,D,607.728412500,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-07 00:00:00,D,123.954166666,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-07 00:00:00,D,0.162500000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-07 00:00:00,D,575.960756250,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-08 00:00:00,D,122.505208333,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-08 00:00:00,D,0.340625000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-08 00:00:00,D,612.574176041,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-09 00:00:00,D,120.082291666,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-09 00:00:00,D,0.394791666,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-09 00:00:00,D,681.050151041,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-10 00:00:00,D,109.626041666,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-10 00:00:00,D,0.294791666,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-10 00:00:00,D,675.542139583,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-11 00:00:00,D,106.933333333,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-11 00:00:00,D,0.438541666,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-11 00:00:00,D,672.765647916,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-12 00:00:00,D,122.338541666,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-12 00:00:00,D,0.430208333,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-12 00:00:00,D,710.560127083,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-13 00:00:00,D,122.231250000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-13 00:00:00,D,0.212500000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-13 00:00:00,D,713.202571875,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-14 00:00:00,D,121.473958333,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-14 00:00:00,D,0.073958333,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-14 00:00:00,D,684.869919791,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-15 00:00:00,D,118.946875000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-15 00:00:00,D,0.607291666,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-15 00:00:00,D,625.417330208,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-16 00:00:00,D,119.191666666,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-16 00:00:00,D,0.403125000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-16 00:00:00,D,691.539546875,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-17 00:00:00,D,112.823958333,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-17 00:00:00,D,1.085416666,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-17 00:00:00,D,666.366222916,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-18 00:00:00,D,109.760416666,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-18 00:00:00,D,0.817708333,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-18 00:00:00,D,667.541709375,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-19 00:00:00,D,118.623958333,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-19 00:00:00,D,1.095833333,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-19 00:00:00,D,648.917688541,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-20 00:00:00,D,120.615625000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-20 00:00:00,D,0.790625000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-20 00:00:00,D,711.944783333,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-21 00:00:00,D,120.606250000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-21 00:00:00,D,0.542708333,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-21 00:00:00,D,626.232428125,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-22 00:00:00,D,121.479166666,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-22 00:00:00,D,0.902083333,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-22 00:00:00,D,580.561020833,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-23 00:00:00,D,119.562500000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-23 00:00:00,D,0.741666666,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-23 00:00:00,D,550.955796875,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-24 00:00:00,D,109.753125000,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-24 00:00:00,D,1.010416666,Photovoltaic Power Production
