name,slottime_GMT,slottype,slotavg,pointTitle
SageHall.STM.M22-V/AverageMassFlow,2018-03-27 00:00:00,D,402.978028125,Steam
SageHall.CW.FP/TONS,2018-03-28 00:00:00,D,15.838856794,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-28 00:00:00,D,207.575000000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-28 00:00:00,D,392.237657291,Steam
SageHall.CW.FP/TONS,2018-03-29 00:00:00,D,15.792447804,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-29 00:00:00,D,194.271875000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-29 00:00:00,D,315.034247916,Steam
SageHall.CW.FP/TONS,2018-03-30 00:00:00,D,14.355889428,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-30 00:00:00,D,172.333333333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-30 00:00:00,D,340.433692708,Steam
SageHall.CW.FP/TONS,2018-03-31 00:00:00,D,13.387867580,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-03-31 00:00:00,D,146.028125000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-03-31 00:00:00,D,378.610466666,Steam
SageHall.CW.FP/TONS,2018-04-01 00:00:00,D,13.318497377,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-04-01 00:00:00,D,146.991666666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-04-01 00:00:00,D,347.380896875,Steam
SageHall.CW.FP/TONS,2018-04-02 00:00:00,D,13.906971935,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-04-02 00:00:00,D,164.290625000,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-04-02 00:00:00,D,373.048937500,Steam
SageHall.CW.FP/TONS,2018-04-03 00:00:00,D,13.707287872,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-04-03 00:00:00,D,166.216666666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-04-03 00:00:00,D,387.769318750,Steam
SageHall.CW.FP/TONS,2018-04-04 00:00:00,D,14.605734923,Chilled Water
