name,slottime_GMT,slottype,slotavg,pointTitle
BardHall.STM.M22-V/AverageMassFlow,2016-07-27 00:00:00,D,352.587221875,Steam
BardHall.CW.FP/TONS,2016-07-28 00:00:00,D,144.800620833,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-28 00:00:00,D,109.557291666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-28 00:00:00,D,323.456555208,Steam
BardHall.CW.FP/TONS,2016-07-29 00:00:00,D,159.726102083,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-29 00:00:00,D,107.816666666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-29 00:00:00,D,310.958230208,Steam
BardHall.CW.FP/TONS,2016-07-30 00:00:00,D,98.113384375,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-30 00:00:00,D,95.818750000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-30 00:00:00,D,368.208654166,Steam
BardHall.CW.FP/TONS,2016-07-31 00:00:00,D,162.471096774,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-07-31 00:00:00,D,95.324731182,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-07-31 00:00:00,D,397.612511702,Steam
BardHall.CW.FP/TONS,2016-08-01 00:00:00,D,192.344125000,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-01 00:00:00,D,107.259375000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-01 00:00:00,D,392.861574456,Steam
BardHall.CW.FP/TONS,2016-08-02 00:00:00,D,159.334563541,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-02 00:00:00,D,108.688541666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-02 00:00:00,D,371.374896875,Steam
BardHall.CW.FP/TONS,2016-08-03 00:00:00,D,142.023751041,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-03 00:00:00,D,106.894791666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-03 00:00:00,D,371.624493750,Steam
BardHall.CW.FP/TONS,2016-08-04 00:00:00,D,151.466795833,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-04 00:00:00,D,106.991666666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-04 00:00:00,D,364.812046875,Steam
BardHall.CW.FP/TONS,2016-08-05 00:00:00,D,163.650673684,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-05 00:00:00,D,107.132291666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-05 00:00:00,D,347.695866666,Steam
BardHall.CW.FP/TONS,2016-08-06 00:00:00,D,187.533739583,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-06 00:00:00,D,97.033333333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-06 00:00:00,D,369.284892708,Steam
BardHall.CW.FP/TONS,2016-08-07 00:00:00,D,107.567613541,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-07 00:00:00,D,94.545833333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-07 00:00:00,D,391.735979166,Steam
BardHall.CW.FP/TONS,2016-08-08 00:00:00,D,89.619422340,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-08 00:00:00,D,106.368750000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-08 00:00:00,D,395.301344791,Steam
BardHall.CW.FP/TONS,2016-08-09 00:00:00,D,130.297000000,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-09 00:00:00,D,111.064583333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-09 00:00:00,D,381.216210416,Steam
BardHall.Elec.PowerScout3/kWsystem,2016-08-10 00:00:00,D,111.462500000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-10 00:00:00,D,345.577179166,Steam
BardHall.Elec.PowerScout3/kWsystem,2016-08-11 00:00:00,D,110.482978723,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-11 00:00:00,D,312.772101041,Steam
BardHall.Elec.PowerScout3/kWsystem,2016-08-12 00:00:00,D,107.155208333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-12 00:00:00,D,312.055551041,Steam
BardHall.Elec.PowerScout3/kWsystem,2016-08-13 00:00:00,D,99.108510638,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-13 00:00:00,D,303.484120454,Steam
BardHall.Elec.PowerScout3/kWsystem,2016-08-14 00:00:00,D,96.902083333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-14 00:00:00,D,336.084367708,Steam
BardHall.CW.FP/TONS,2016-08-15 00:00:00,D,187.442368421,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-15 00:00:00,D,107.752083333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-15 00:00:00,D,391.375780208,Steam
BardHall.CW.FP/TONS,2016-08-16 00:00:00,D,191.924270833,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-16 00:00:00,D,107.404166666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-16 00:00:00,D,374.779916666,Steam
