name,slottime_GMT,slottype,slotavg,pointTitle
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-04 00:00:00,D,73.179166666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-04 00:00:00,D,310.320817604,Steam
WillardStraightHall.CW.FP/TONS,2016-07-05 00:00:00,D,50.423992708,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-05 00:00:00,D,80.791666666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-05 00:00:00,D,123.834668854,Steam
WillardStraightHall.CW.FP/TONS,2016-07-06 00:00:00,D,51.655408333,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-06 00:00:00,D,89.168750000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-06 00:00:00,D,131.340976562,Steam
WillardStraightHall.CW.FP/TONS,2016-07-07 00:00:00,D,61.887607291,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-07 00:00:00,D,98.727083333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-07 00:00:00,D,120.119644791,Steam
WillardStraightHall.CW.FP/TONS,2016-07-08 00:00:00,D,60.867395833,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-08 00:00:00,D,93.967708333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-08 00:00:00,D,117.518034166,Steam
WillardStraightHall.CW.FP/TONS,2016-07-09 00:00:00,D,58.210604166,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-09 00:00:00,D,87.353125000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-09 00:00:00,D,120.952706250,Steam
WillardStraightHall.CW.FP/TONS,2016-07-10 00:00:00,D,38.886830208,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-10 00:00:00,D,78.498958333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-10 00:00:00,D,122.409924791,Steam
WillardStraightHall.CW.FP/TONS,2016-07-11 00:00:00,D,37.421226041,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-11 00:00:00,D,90.029166666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-11 00:00:00,D,321.802159895,Steam
WillardStraightHall.CW.FP/TONS,2016-07-12 00:00:00,D,39.990385000,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-12 00:00:00,D,91.772916666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-12 00:00:00,D,144.981752395,Steam
WillardStraightHall.CW.FP/TONS,2016-07-13 00:00:00,D,57.186283333,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-13 00:00:00,D,95.319791666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-13 00:00:00,D,115.587932916,Steam
WillardStraightHall.CW.FP/TONS,2016-07-14 00:00:00,D,64.596051578,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-14 00:00:00,D,92.558333333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-14 00:00:00,D,111.501987291,Steam
WillardStraightHall.CW.FP/TONS,2016-07-15 00:00:00,D,55.978462500,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-15 00:00:00,D,93.327083333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-15 00:00:00,D,112.955852395,Steam
WillardStraightHall.CW.FP/TONS,2016-07-16 00:00:00,D,48.953913541,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-16 00:00:00,D,90.657291666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-16 00:00:00,D,117.715080937,Steam
WillardStraightHall.CW.FP/TONS,2016-07-17 00:00:00,D,44.483766666,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-17 00:00:00,D,80.989583333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-17 00:00:00,D,150.094700520,Steam
WillardStraightHall.CW.FP/TONS,2016-07-18 00:00:00,D,51.623369062,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-18 00:00:00,D,94.991666666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-18 00:00:00,D,114.109659166,Steam
WillardStraightHall.CW.FP/TONS,2016-07-19 00:00:00,D,37.617647916,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-19 00:00:00,D,83.785416666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-19 00:00:00,D,118.125464687,Steam
WillardStraightHall.CW.FP/TONS,2016-07-20 00:00:00,D,34.506495833,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-20 00:00:00,D,75.854166666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-20 00:00:00,D,327.439571041,Steam
WillardStraightHall.CW.FP/TONS,2016-07-21 00:00:00,D,37.768426666,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-21 00:00:00,D,85.698958333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-21 00:00:00,D,278.263830104,Steam
WillardStraightHall.CW.FP/TONS,2016-07-22 00:00:00,D,52.770192500,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-22 00:00:00,D,95.392708333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-22 00:00:00,D,116.114823541,Steam
WillardStraightHall.CW.FP/TONS,2016-07-23 00:00:00,D,54.497788541,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-23 00:00:00,D,95.646875000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-23 00:00:00,D,118.766173020,Steam
WillardStraightHall.CW.FP/TONS,2016-07-24 00:00:00,D,49.554825000,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-24 00:00:00,D,86.700000000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-24 00:00:00,D,123.460179270,Steam
WillardStraightHall.CW.FP/TONS,2016-07-25 00:00:00,D,51.845446875,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-25 00:00:00,D,91.929166666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-25 00:00:00,D,122.026990312,Steam
WillardStraightHall.CW.FP/TONS,2016-07-26 00:00:00,D,55.385567708,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-26 00:00:00,D,96.955208333,Electric
