name,slottime_GMT,slottype,slotavg,pointTitle
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-27 00:00:00,D,87.735361290,Steam
CarpenterHall.CW.FP/TONS,2016-08-28 00:00:00,D,20.972148888,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-28 00:00:00,D,44.492473118,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-28 00:00:00,D,85.087500000,Steam
CarpenterHall.CW.FP/TONS,2016-08-29 00:00:00,D,27.895710526,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-29 00:00:00,D,51.515625000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-29 00:00:00,D,86.265837500,Steam
CarpenterHall.CW.FP/TONS,2016-08-30 00:00:00,D,27.834962500,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-30 00:00:00,D,56.722916666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-30 00:00:00,D,118.778818020,Steam
CarpenterHall.CW.FP/TONS,2016-08-31 00:00:00,D,27.981294210,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-08-31 00:00:00,D,56.217894736,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-08-31 00:00:00,D,87.305561263,Steam
CarpenterHall.CW.FP/TONS,2016-09-01 00:00:00,D,24.615187096,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-09-01 00:00:00,D,55.231182795,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-09-01 00:00:00,D,87.945580277,Steam
CarpenterHall.CW.FP/TONS,2016-09-02 00:00:00,D,22.083456979,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-09-02 00:00:00,D,56.044791666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-09-02 00:00:00,D,126.913318958,Steam
CarpenterHall.CW.FP/TONS,2016-09-03 00:00:00,D,13.096606354,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-09-03 00:00:00,D,45.565625000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-09-03 00:00:00,D,138.972585157,Steam
CarpenterHall.CW.FP/TONS,2016-09-04 00:00:00,D,14.381710937,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-09-04 00:00:00,D,45.244791666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-09-04 00:00:00,D,132.347863020,Steam
CarpenterHall.CW.FP/TONS,2016-09-05 00:00:00,D,23.443296041,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-09-05 00:00:00,D,49.826041666,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-09-05 00:00:00,D,126.747065520,Steam
CarpenterHall.CW.FP/TONS,2016-09-06 00:00:00,D,25.485503645,Chilled Water
CarpenterHall.Elec.PowerScout3/kWsystem,2016-09-06 00:00:00,D,55.071875000,Electric
CarpenterHall.STM.M22-V/AverageMassFlow,2016-09-06 00:00:00,D,120.412676562,Steam
