Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2]
8.817391304347826,30.182608695652174
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6894175455417066,3.2105824544582933
3.357073563163997,16.642926436836003
18.042163435913256,98.95783656408673
43.96941429930211,243.03058570069788
63.04894055878491,341.9510594412151
99.77403998730563,539.2259600126945
116.3562745174195,625.6437254825804
111.29612999786187,604.703870002138
101.27627179364701,561.723728206353
79.06394617706238,449.93605382293765
58.400706254065604,341.59929374593435
32.842460866399705,191.15753913360027
24.73900416023444,130.26099583976557
10.06688506688507,48.933114933114936
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
4.2,0.0
12.0,0.0
62.77783964365256,0.22216035634743878
269.42579404273016,42.57420595726984
251.92567870080185,121.07432129919817
194.02150700492237,135.9784929950776
197.63469169872891,61.36530830127108
213.16602129719263,33.83397870280735
210.85351808529785,73.14648191470218
256.02478503568483,312.97521496431517
143.9734902814185,231.02650971858156
127.06598428845223,242.93401571154777
66.36732329084589,107.63267670915413
20.306965761511215,29.693034238488785
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6.2,0.0
12.0,0.0
24.8711358110455,1.1288641889544981
149.23333891493638,19.76666108506363
304.4685243394784,58.53147566052162
435.8007787151201,85.19922128487995
248.88074650633246,138.1192534936675
214.16909417665838,158.83090582334165
447.93549071618037,194.06450928381963
373.0688,42.9312
322.0249813318851,7.97501866811486
205.2785253456221,0.7214746543778802
121.0,0.0
32.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.2,0.0
19.0,0.0
47.0,0.0
73.82052937378954,4.179470626210458
171.1988015509341,35.801198449065915
161.1171109669932,72.88288903300679
132.48881582224877,55.511184177751204
90.60935717002663,26.390642829973377
102.66795180722892,41.33204819277108
523.8225816722919,88.17741832770808
115.85290756302521,32.147092436974795
30.883975155279504,5.116024844720497
66.01479174776178,1.9852082522382248
42.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.9,0.0
4.552681023269259,0.44731897673074145
17.076752658526978,5.9232473414730205
38.71935483870968,26.280645161290323
62.67132889063112,81.32867110936887
43.643044285335456,164.35695571466456
38.38187325507443,107.61812674492556
202.9608099696388,310.03919003036117
421.4507407407408,359.54925925925926
172.5969766115231,532.4030233884769
105.83769318586351,506.16230681413646
73.68281257247106,364.317187427529
38.480167014613784,177.51983298538622
11.371314056684799,48.628685943315205
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7113518719152522,2.688648128084748
1.9267985347985348,6.073201465201465
9.258804258804258,9.741195741195742
40.28477940946238,12.715220590537621
67.29403192687289,9.705968073127112
101.1367381974249,4.863261802575107
131.9992836996911,7.000716300308905
94.970828323736,9.029171676264001
131.59207403075442,11.40792596924559
175.3093954196536,3.6906045803463807
137.29863447456958,32.70136552543044
27.662258392675483,71.33774160732452
10.510261828862065,33.48973817113794
8.23296627666896,24.76703372333104
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.3552913836253129,1.1447086163746871
2.4108939886055056,6.589106011394494
13.608329201784828,2.391670798215171
39.8877069301945,1.1122930698055014
79.2750695359391,2.7249304640608987
128.18798734572027,4.81201265427973
139.96888888888887,7.0311111111111115
128.86471754212093,7.1352824578790885
117.29834874751938,5.701651252480623
115.38017853055621,2.6198214694438087
94.0032414910859,1.9967585089141004
55.23085914669784,16.76914085330216
17.111863586890795,24.888136413109205
6.966743119266056,11.033256880733946
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.769818340993653,0.9301816590063471
8.206221198156681,8.793778801843317
13.098342541436466,6.901657458563536
31.871838111298484,8.128161888701516
55.27016872252942,5.72983127747058
193.75,36.25
223.79596586501162,15.204034134988362
93.56615512235587,5.433844877644131
104.90089118645142,10.09910881354857
52.271486659611206,7.728513340388793
106.47883688266333,24.521163117336677
37.6991845100519,42.30081548994811
14.110684057733982,30.889315942266016
5.179615705931496,10.820384294068505
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.9838862559241708,5.71611374407583
2.1224146729505,5.8775853270495
13.215338226090916,29.78466177390909
42.055199372195986,79.94480062780403
110.73040337444182,208.26959662555817
113.52916021782747,185.47083978217253
80.15244013110832,166.84755986889164
38.90361278001035,168.09638721998965
39.34604555925262,175.65395444074738
29.440617825088708,96.55938217491129
34.20788266519385,74.79211733480616
34.58758661798674,53.41241338201326
21.964341733765554,33.03565826623444
21.36457142857143,30.635428571428573
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.454081040287937,9.045918959712063
2.7040103828682676,9.295989617131733
10.815435151427643,29.18456484857236
39.89509618963282,129.10490381036715
63.35476793248945,191.64523206751056
136.34956496659134,183.65043503340866
187.8320227118559,161.16797728814413
139.3812537557695,114.6187462442305
140.31261538461538,90.68738461538462
116.41510671081534,88.58489328918468
118.6591207828246,64.34087921717541
145.8988249656646,83.10117503433543
66.5721435968243,34.4278564031757
31.343096234309627,12.656903765690378
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.3352668489242845,10.064733151075716
1.1810385660509062,3.8189614339490943
2.769587662549827,8.230412337450174
7.427218149455456,12.572781850544544
17.72358993616222,15.276410063837776
65.87957934303442,47.12042065696558
143.3937879328811,75.60621206711889
112.09984779299847,128.90015220700153
87.67500500722093,315.32499499277907
47.826584413089414,258.17341558691055
52.67482577753701,259.325174222463
36.95339194817215,110.04660805182786
23.29153719612502,87.70846280387498
13.569976771196286,51.43002322880373
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.5056881148931356,9.394311885106864
4.498253008707226,13.501746991292775
66.021952011881,87.978047988119
79.02271903323263,58.97728096676737
93.8898128554424,59.1101871445576
110.58611620962661,87.4138837903734
209.80148819978922,96.19851180021078
313.4691911611028,73.53080883889723
278.70651562625534,76.29348437374468
204.48501742160278,80.51498257839721
95.89638659120592,145.10361340879408
52.03732386593577,160.96267613406425
56.597645449950946,214.40235455004907
16.001171989452093,57.998828010547896
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8490145863489589,4.150985413651041
4.4007704569606805,13.59922954303932
110.25803068047725,36.741969319522745
226.34183254554736,182.65816745445267
127.12770875469518,469.87229124530484
102.12806022624571,650.8719397737543
113.53584909322026,742.4641509067798
121.13268545387265,786.8673145461273
122.57004073645113,778.4299592635489
113.33735701194463,705.6626429880554
98.15639722001958,601.8436027799804
78.07139780005167,465.9286021999483
47.933661883364735,266.0663381166353
10.343017806935332,51.65698219306467
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6322097378277153,4.367790262172285
2.3012603215993046,17.698739678400695
18.752461184307194,152.2475388156928
47.442264681449295,376.55773531855067
70.76267813072208,542.2373218692779
91.04156378205437,671.9584362179456
103.68570237599,754.3142976240101
109.97070516844526,804.0292948315547
108.35641716169049,798.6435828383095
98.31656227121127,739.6834377287887
82.23362874886732,636.7663712511327
62.50627218934911,495.49372781065085
41.38152042894551,316.6184795710545
7.565217391304348,50.43478260869565
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.703883495145631,4.296116504854369
2.826284947754872,20.17371505224513
23.558366351722036,156.44163364827796
80.64806210809198,358.35193789190805
139.92223518791693,484.07776481208305
225.07291554772596,547.927084452274
166.3198013558253,689.6801986441747
140.62022229291384,779.3797777070863
150.77694594406498,765.2230540559351
131.77936708860761,654.2206329113924
122.45750767341927,580.5424923265807
157.92724525490033,373.0727547450997
126.23279238947957,217.76720761052042
24.921704658077303,41.0782953419227
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8296451879078839,4.170354812092116
5.566534260178749,31.43346573982125
29.92763064921851,139.07236935078149
116.2821429561265,275.7178570438735
175.74155718298798,428.258442817012
155.98780540917207,518.0121945908279
137.74362818590706,737.256371814093
147.93661029808132,823.0633897019186
113.62969188823519,626.3703081117649
87.30093310033301,446.69906689966695
130.28862263063812,435.71137736936197
148.67669866286624,186.32330133713376
19.93699342407096,92.06300657592904
7.486842105263159,36.51315789473684
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.854511041009464,18.145488958990537
10.684298908480269,48.315701091519735
27.882639968650054,96.11736003134995
49.43955116655643,158.56044883344356
48.85700262850787,143.14299737149213
64.20684434900012,184.39315565099986
51.797852165945756,151.20214783405424
38.41721047594188,125.58278952405811
29.015135949592494,118.98486405040751
42.43181056954375,107.56818943045623
22.844788069073786,100.15521193092623
7.897448115205421,35.10255188479458
4.091749907510174,15.908250092489826
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.38246888768648,3.6175311123135194
28.940118484422282,9.059881515577718
121.34751207408392,12.65248792591608
122.77723844373087,7.222761556269137
152.14723926380367,7.852760736196319
452.0322119205298,15.9677880794702
338.90200791855204,6.097992081447964
623.9187254962973,50.08127450370278
590.1782218725413,282.8217781274587
303.1002444987775,448.8997555012225
159.33236516782546,422.66763483217454
103.6518167245525,278.3481832754475
24.85049833887043,60.14950166112956
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
10.93679689097975,9.06320310902025
33.31478260869565,26.685217391304345
85.54346405228758,29.456535947712418
175.24000698202127,18.759993017978704
146.54282267792522,7.45717732207479
166.07576761652308,16.924232383476916
354.9017620578778,46.09823794212218
551.3333047210301,126.66669527896997
245.97564586218425,58.02435413781577
196.44375444724756,57.55624555275244
265.05864173072354,11.94135826927649
126.0,0.0
90.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.5713280975266675,3.4286719024733325
13.970024532352038,23.02997546764796
60.38038700839088,55.61961299160911
108.37531688804553,187.62468311195445
138.34081261370528,289.6591873862947
155.34410635155095,239.65589364844905
125.32362299450209,213.6763770054979
73.20075753718957,283.7992424628104
94.6073893283959,365.39261067160413
131.34714171375907,347.6528582862409
181.6276493554784,335.37235064452153
20.685407137849296,74.3145928621507
22.04724409448819,77.95275590551181
11.089088680016346,33.91091131998365
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.5662310137760507,2.4337689862239493
4.5720428140151865,4.4279571859848135
68.99377201112141,34.00622798887859
151.6754044337927,58.324595566207314
218.08594600478992,59.9140539952101
270.4913600198906,14.508639980109399
265.4882025316456,0.5117974683544304
243.0,0.0
282.0,0.0
186.0,0.0
287.0,0.0
139.0,0.0
77.0,0.0
34.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5.0,0.0
14.0,0.0
63.0,0.0
53.0,0.0
92.0,0.0
126.0,0.0
149.0,0.0
266.0,0.0
498.0,0.0
519.0,0.0
602.0,0.0
609.0,0.0
407.0,0.0
118.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7.0,0.0
37.474567901234565,0.5254320987654322
207.38562322946177,10.614376770538243
396.40599319649886,33.59400680350113
563.206195665483,46.79380433451695
702.0384690003049,52.96153099969513
718.5499469644974,92.45005303550259
758.4376048471452,128.56239515285478
812.7696185945823,74.23038140541772
827.1809395973154,27.819060402684563
634.0311231393775,24.968876860622462
452.80499604186826,57.195003958131764
151.52957575757577,147.47042424242423
29.91985752448798,66.08014247551203
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8.0,0.0
38.75156054931336,1.2484394506866416
201.47019680022655,9.529803199773468
428.2277397260274,11.772260273972602
586.6294145575399,38.3705854424601
635.1304471586792,113.86955284132078
462.73066169617897,402.2693383038211
336.49453684522047,567.5054631547795
627.2748303354908,258.7251696645091
653.0907477756673,153.9092522243327
330.6089731477399,300.39102685226004
133.66026917850294,300.339730821497
67.6550289017341,156.34497109826592
29.26314606741573,61.73685393258427
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0205353137616509,5.97946468623835
7.108241273792853,43.891758726207144
17.73425771913395,83.26574228086605
37.28845975304057,174.71154024695943
51.91742852560247,355.0825714743975
48.21545258103241,340.7845474189676
78.87400861092229,563.1259913890777
60.636676894028795,449.3633231059712
57.02432518015986,444.9756748198401
24.754464954227355,205.24553504577264
9.728767861957401,83.27123213804259
31.0085146641438,268.99148533585617
12.144908444210248,99.85509155578976
4.421383647798742,28.57861635220126
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0687022900763359,5.931297709923664
1.6722451640947615,11.327754835905237
4.866003822241575,36.133996177758426
9.527211063480193,72.4727889365198
15.004087728952126,115.99591227104787
54.107723403649615,416.8922765963504
49.4777918128655,381.5222081871345
53.53156669919677,417.46843330080327
45.66105263157895,364.33894736842103
55.05358960541285,441.94641039458713
71.15120304656396,570.848796953436
36.56666371423872,301.4333362857613
23.658502970592068,192.3414970294079
2.475525727069351,16.52447427293065
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.1079386596627976,7.892061340337202
3.6744725003408107,31.325527499659184
23.33022039167995,204.66977960832003
48.22225063938619,412.7777493606138
69.63921758029461,568.3607824197054
84.98374090589063,662.0162590941093
96.24071681522862,733.7592831847714
99.93519296476784,759.0648070352322
84.09361129406373,636.9063887059363
88.0840317688378,668.9159682311622
71.48643553629469,545.5135644637053
42.15134455828984,316.8486554417102
18.550966453204865,128.44903354679514
12.320016223889677,68.67998377611032
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6542732979237083,4.345726702076292
2.899018696741065,22.100981303258934
8.1627391216689,62.837260878331094
17.40385263157895,125.59614736842104
34.72806843442362,228.27193156557635
51.21636407185629,330.7836359281437
50.185360094451,324.814639905549
56.16431190834921,366.8356880916508
53.37950296728722,355.62049703271276
35.416553815058116,242.5834461849419
20.685640447223467,147.31435955277652
10.305323892622624,75.69467610737738
6.505062902730899,46.4949370972691
5.229316207026823,30.770683792973177
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6245055997335442,4.375494400266456
1.326050731346047,10.673949268653953
3.863759639648138,31.136240360351863
11.345852336016478,87.65414766398354
32.92914883499762,244.07085116500238
36.42411482517617,259.57588517482384
41.90056058399718,296.09943941600284
99.38643756457847,714.6135624354215
101.04789540129771,729.9521045987022
78.85072303469747,568.1492769653025
57.526619943440295,408.4733800565597
65.75565946511597,466.244340534884
52.46697863682604,343.53302136317393
22.138498498498496,90.8615015015015
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8.0,0.0
27.290175518577616,3.7098244814223844
196.47389205792012,51.52610794207987
352.2625899280576,112.73741007194245
521.4943151055766,118.50568489442338
639.8965416285453,143.1034583714547
669.245298313878,125.75470168612192
444.53308640216545,93.46691359783462
606.7674746396156,120.2325253603844
347.0920013641491,148.9079986358509
197.32734295263063,177.67265704736937
130.11306202077944,195.88693797922053
37.035428571428575,94.96457142857143
23.230938014262208,51.7690619857378
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.6536822884966527,7.346317711503348
7.717904328018223,24.28209567198178
55.19429545024295,168.80570454975705
89.77145195923741,365.2285480407626
120.34740186554748,508.6525981344525
148.67721661514523,638.3227833848547
127.83693522621094,545.1630647737891
100.64162778013454,420.35837221986543
74.26353745466672,297.7364625453333
193.37501031608483,621.6249896839151
329.6866411437237,403.3133588562762
154.06475271411338,231.9352472858866
54.240819672131146,176.75918032786885
18.610778443113773,55.38922155688623
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.5630404390824832,9.436959560917517
9.363472993437659,36.636527006562346
41.28827939057364,109.71172060942637
31.747394609536972,66.25260539046303
30.11294567513661,74.88705432486339
39.762292784703696,140.2377072152963
193.2240640307908,301.77593596920923
432.8463406010607,493.15365939893934
194.60478492736559,483.39521507263447
69.65471188892909,145.34528811107091
225.93192258453195,128.06807741546803
170.79369557550933,176.20630442449067
61.74096720400222,94.25903279599777
24.108582691273963,53.89141730872604
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.5658063962959785,4.434193603704021
19.05111915490877,25.94888084509123
91.00481707074326,170.9951829292567
70.91702897348246,196.08297102651755
81.47795074853548,208.5220492514645
184.54174654846304,199.45825345153693
258.8928381642512,324.1071618357488
131.0055045679542,465.99449543204577
182.95166023166024,493.0483397683398
198.8448873156045,602.1551126843956
116.13618920343782,515.8638107965621
45.70821625597646,218.29178374402352
32.47611627906977,150.52388372093023
19.06038148463127,74.93961851536872
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.1873793025105077,3.8126206974894923
1.6727004063538973,6.327299593646103
2.112,8.888
3.812329533533813,17.187670466466187
7.374994677000384,34.62500532299962
13.595101011128518,66.40489898887148
11.664997106539222,60.33500289346078
9.801945622349713,54.19805437765029
10.44538500764916,59.55461499235085
5.196725166199954,30.80327483380005
5.869328493647913,36.13067150635209
8.162143593266919,51.83785640673308
7.540345019476906,46.45965498052309
9.922121451104102,51.077878548895896
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.7966470805768993,9.2033529194231
3.948173842073046,23.051826157926953
4.632973637481219,28.367026362518782
12.128993278453288,75.8710067215467
19.321425704423216,121.6785742955768
30.683765649054525,191.31623435094548
33.87671232876712,205.12328767123287
35.09830293234818,205.90169706765178
35.73194596352242,208.26805403647757
21.604243059193294,119.3957569408067
40.643447195236604,160.3565528047634
33.3678266761645,95.63217332383552
19.184128898845426,97.81587110115457
11.578715596330275,39.42128440366972
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.275904732446644,5.7240952675533565
7.2982868330885955,32.701713166911404
32.64874821331211,110.35125178668788
136.58005935912269,160.41994064087731
388.3259472987837,328.67405270121634
179.66206896551722,474.3379310344827
239.683649958701,566.316350041299
527.5745345816647,391.4254654183353
490.76130000416845,409.2386999958315
613.649837669976,160.350162330024
418.0781663238319,61.92183367616808
313.6017866925119,122.3982133074881
104.56952121168618,54.43047878831383
29.1864406779661,11.813559322033898
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
14.0,0.0
32.0,0.0
147.9839862739491,2.016013726050901
21.56763803036037,1.4323619696396284
183.01410177805028,28.98589822194972
446.0571653381684,127.94283466183163
396.19744862043507,97.80255137956492
465.1403853716083,62.85961462839166
119.36327301337529,8.636726986624705
123.66410958904109,8.335890410958905
105.24174927113702,2.7582507288629734
96.62403100775194,0.375968992248062
147.0,0.0
86.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
9.0,0.0
45.981558321807285,1.0184416781927155
124.65927679724494,4.340723202755059
343.72552112676055,12.274478873239438
460.0024470818549,21.99755291814511
428.08450374531833,20.91549625468165
508.17857142857144,18.82142857142857
490.3315508021391,75.66844919786097
360.2309224108007,174.76907758919927
206.36159076675315,234.63840923324685
127.79012860395754,226.20987139604247
27.37335276328366,102.62664723671634
31.149611650485433,121.85038834951456
17.254711094471485,55.74528890552852
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.065152625152625,8.934847374847376
7.245245370081687,24.754754629918313
107.25789160214413,19.742108397855866
228.41543470139297,6.584565298607035
492.9725020419276,19.02749795807242
712.6997936609952,75.30020633900483
631.4616073938713,221.53839260612878
514.6221932681867,373.3778067318132
579.807384561669,270.1926154383311
589.4583243259937,249.54167567400637
341.3625105386417,362.6374894613583
116.98616168973052,422.0138383102695
59.91293745468925,307.08706254531074
22.392307692307693,100.6076923076923
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
10.252260536398468,5.747739463601533
42.71007092198582,22.289929078014186
133.3547973125991,45.645202687400925
196.9121645418046,199.08783545819537
237.9871436134009,410.0128563865991
458.0886594370096,316.9113405629903
417.5998094456721,446.40019055432776
201.8578175335439,720.142182466456
308.0340596276769,618.9659403723231
384.7876494714343,459.21235052856565
368.76938938529844,356.2306106147016
236.50311787072243,267.49688212927754
134.4472258064516,186.5527741935484
51.85591229444009,58.1440877055599
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.1758165392633773,1.8241834607366225
4.412775223808372,6.587224776191628
14.430691024622716,36.56930897537728
19.48322476901693,41.51677523098308
47.085397590361445,100.91460240963856
152.22028791429528,119.77971208570473
170.0005333807449,111.99946661925505
170.79745222929935,129.20254777070065
96.32777097984375,99.67222902015624
62.55739767157589,160.4426023284241
65.99160251924422,168.00839748075578
80.66882495098262,135.33117504901736
40.92068985745293,101.07931014254707
19.865284974093264,43.134715025906736
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.8651341863888573,5.1348658136111425
7.535568070824414,25.464431929175586
14.425939050318924,54.574060949681076
28.27311183991635,113.72688816008366
12.214458664821862,51.78554133517814
12.71857530417626,57.281424695823745
16.537072616257433,79.46292738374257
13.631470937367965,68.36852906263204
38.10780715140017,192.89219284859982
41.601647749682286,197.3983522503177
18.109976950938425,69.89002304906157
26.218056936285585,67.78194306371442
27.6464578313253,63.35354216867469
31.844950603732165,62.15504939626784
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7.3421506612995975,4.6578493387004025
14.149505547088221,17.85049445291178
69.91349064391854,139.08650935608145
145.93111716621254,303.0688828337874
306.64280462899933,324.35719537100067
454.8042912873862,301.1957087126138
511.0746049246601,321.9253950753399
480.88554716001136,411.1144528399886
462.0733721682848,423.9266278317152
361.14373205741623,457.8562679425837
251.27818586363495,429.721814136365
139.55468130012662,414.4453186998734
82.18588803180162,307.81411196819835
28.185388289403857,93.81461171059614
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.3258800423024628,6.674119957697537
1.9096584649283879,11.090341535071612
2.589039552266837,15.410960447733164
4.838022830398049,28.161977169601947
12.058316221765914,67.9416837782341
24.61904101721099,135.38095898278902
33.868252015853486,183.13174798414647
35.5254693004406,190.4745306995594
25.730084310924198,138.2699156890758
40.97492381919757,221.02507618080244
64.131175960705,353.868824039295
43.551020408163275,247.44897959183675
21.116754126706475,117.88324587329352
9.56763496663746,45.43236503336254
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.3299756123422755,7.670024387657724
2.1100962242954133,13.889903775704587
5.923159217286377,39.076840782713624
21.83243201568403,139.16756798431598
94.24722439233724,383.7527756076628
421.33068198133526,339.66931801866474
635.7108134920635,212.28918650793648
663.519623233909,243.48037676609104
493.6102220770738,412.38977792292616
231.80144144144143,609.1985585585586
213.43522237956248,515.5647776204376
102.75238496275539,480.2476150372446
63.97557666214382,305.0244233378562
28.488895603565496,115.5111043964345
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.7946950032446463,8.205304996755354
4.891296139808338,24.108703860191657
51.278627017045046,180.721372982955
152.2422592718612,317.75774072813886
231.43858190709048,414.56141809290955
271.9101421800948,510.08985781990526
377.2837332853091,488.7162667146909
284.72270178109954,630.2772982189005
239.39401046756578,664.6059895324343
279.1298784388996,559.8701215611004
315.4864581146337,408.51354188536646
142.27692307692308,435.7230769230769
92.73354527842632,305.2664547215737
34.97213855421687,102.02786144578312
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.422053925817784,12.577946074182217
8.953280156275435,31.046719843724567
77.22598236047064,163.7740176395294
153.28878119171762,332.7112188082824
236.60415993381335,389.3958400661867
164.20409247940472,575.7959075205953
141.2806915501715,727.7193084498284
152.92719371653845,759.0728062834615
210.88605213652244,692.1139478634775
291.46703179368643,540.5329682063135
234.03026947212996,471.96973052787007
202.1126905857352,360.8873094142648
121.25801142414562,259.7419885758544
